,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
11,0.09166666666666666,0.9999987248578309,0.999999999999187,0.5,0.9999999978265166,1.8777100291612567e-10,-6.593153104499872e-05,8.628708065925462e-15,-4.510624103336479e-05,-5.751687003105511e-11,0.0,2.3983838290006985e-08,-0.0028719577304422072,4.138107184442427e-13,0.39012983012313196,0.38987016628650883,0.38987017666192963,0.3901298404909661,1.2088362442421716,0.9508608667721556,0.16486287987762,0.9668872624491979,-0.0035428181454472446,-0.014779630761935425,-0.2547509228003406,-0.05058408841749351,0.002158881963498782,0.5827269379865219,0.00021585219323601561,-0.0018052458824523916,-0.00033812201303445806,0.4084027011815265,0.3556889966087161,0.39419983946532317,0.38989911341539285
12,0.1,0.9999982421004455,0.9999999999984549,0.5,0.9999999969237248,3.089357835358881e-10,-7.843819629952786e-05,1.6418884020827963e-14,-5.7930886246710157e-05,-1.018366791241399e-10,0.0,3.616752416303905e-08,-0.0031309844482089633,6.687214579776073e-13,0.3901295719930019,0.3898704232264187,0.3898704376106123,0.39012958636592526,1.208307216059321,0.9508551403871512,0.16830613659505012,0.966781917390369,-0.003712016172139801,-0.016429554472706505,-0.25504708365862144,-0.10562263764926083,-0.011080378633188115,0.5797565484158856,-0.001197171953680227,-0.0011452111126035575,-0.000360921185368153,0.4045485306423476,0.350104169646167,0.38853148081713335,0.38592939096265444
13,0.10833333333333334,0.9999976339616283,0.9999999999972009,0.5,0.9999999957658775,4.891670366678781e-10,-9.202306803203868e-05,2.978173875021696e-14,-7.297665806109777e-05,-1.7266557320860198e-10,0.0,5.2868313527056495e-08,-0.003389474677142468,1.0429242086146218e-12,0.39012929152606873,0.3898707022353417,0.3898707216925251,0.39012931096698983,1.2079944101485556,0.9508361375483683,0.171985969524131,0.9666705774220994,-0.0028494053897114373,-0.018041689548635158,-0.2553710497953531,-0.06564988908244196,-0.00037366791937332167,0.5892812028252453,-0.0017115358820669615,-0.0014105534797195546,-0.0005849743170100247,0.4029004736832989,0.35796442798488015,0.38911074390460976,0.3770145573174007
14,0.11666666666666667,0.999996880466106,0.9999999999951342,0.5,0.9999999943092814,7.495050610965967e-10,-0.00010668381848805475,5.183562846170569e-14,-9.041946268174272e-05,-2.8206657851518325e-10,0.0,7.523789916831645e-08,-0.003647384123394566,1.5773392890097624e-12,0.390128988752126,0.3898710032475027,0.38987102901435666,0.3901290144960994,1.2048790859756358,0.9509533702171239,0.19515329944518306,0.9658394697556472,-0.004097056324367833,-0.02820243828526103,-0.2575693212833615,-0.09657721315330381,0.02220283410002688,0.6061594785469165,0.0001366898529710491,-0.0015385239947826672,-0.0004365876763413175,0.4006177158399073,0.35167072521949155,0.38717499382434395,0.37880472317436364
15,0.125,0.9999959601761427,0.9999999999918399,0.5,0.9999999925069244,1.116149526330207e-09,-0.00012241793555228448,8.703401206671477e-14,-0.00011043479559458313,-4.461371219225907e-10,0.0,1.0460727002570511e-07,-0.0039046685921607293,2.3225382208374596e-12,0.3901286637037808,0.38987132619235887,0.3898713596903605,0.3901286971702925,1.2042469349419158,0.9509629065512921,0.19918675076583064,0.9656365087078845,-0.0047485878198715095,-0.030216373928161063,-0.2580902065379439,-0.10763848371879714,0.0021818080819691055,0.6381847109874633,-0.0001868576469604054,-0.0019668221899113835,-0.0006113370253031737,0.38315664698098184,0.3521703404204187,0.38684554912444535,0.36006580216898104
16,0.13333333333333333,0.9999948501952136,0.9999999999867397,0.5,0.9999999903085166,1.6212323052221007e-09,-0.0001392227231767786,1.4158688049456514e-13,-0.00013319771149600384,-6.859422122134638e-10,0.0,1.4249898270091545e-07,-0.004161283995216885,3.3401140861499313e-12,0.39012831641647494,0.3898716709946396,0.38987171384220637,0.3901283592215376,1.2035843930288632,0.9511032609373905,0.20322793725017585,0.9655127611887858,-0.004630447047570155,-0.03179948873097528,-0.25836497335783554,-0.10271236007612927,0.0020672660307252677,0.6117649875469977,-0.00019435895316136003,-0.0014181599483546051,-0.0002991237154003523,0.3781107225799904,0.3491108694821956,0.3802267979643912,0.3514203671936405
17,0.14166666666666666,0.9999935261719277,0.9999999999790448,0.5,0.9999999876605331,2.3036410383339613e-09,-0.00015709530184043917,2.2397403232302744e-13,-0.00015888279429807328,-1.0285798939472154e-09,0.0,1.906392347584481e-07,-0.004417186358437341,4.7041282795030645e-12,0.3901279469285121,0.38987203757439126,0.38987209159882075,0.3901280008965538,1.2025917358552682,0.9511562899377182,0.20946938333314277,0.9653036901100082,-0.003716272725198148,-0.03412824410755332,-0.25886335803116023,-0.1311625325098431,0.029576985272417033,0.6457412476282481,-0.00014728148777848685,-0.0019102644965238622,-0.0003934867827780559,0.3810486645734039,0.3532421289255905,0.3842201572662,0.35418447919536655
18,0.15,0.999991962304201,0.9999999999676977,0.5,0.9999999845062602,3.2098925773136258e-09,-0.0001760326090397969,3.4556225198351083e-13,-0.00018766412721442756,-1.5083871669932826e-09,0.0,2.509697270114065e-07,-0.0046723318292920864,6.502629945312941e-12,0.3901275552810825,0.3898724258470227,0.3898724930962182,0.39012762245661886,1.201886957074969,0.951220535247947,0.21367981065940894,0.9651670829020074,-0.0031404871237325194,-0.03556283474865998,-0.2591870448299735,-0.12635261188831404,0.010023028656080957,0.6537343236439896,-0.0007046640373571078,-0.001124829243761685,-0.00026203445571167404,0.3689203962560464,0.34996949088260687,0.38127692614483333,0.34222664277923587
19,0.15833333333333333,0.9999901313436765,0.9999999999513048,0.5,0.9999999807858451,4.395055401541407e-09,-0.00019603139981096973,5.213390525058489e-13,-0.00021971526293192132,-2.1682944190086596e-09,0.0,3.256593021535796e-07,-0.004926676684322204,8.839244188898779e-12,0.3901271415182912,0.3898728357233545,0.38987291847732286,0.39012722417736734,1.2010189127972468,0.9513659644676052,0.21791645011560742,0.9650189361615613,-0.0029826291277412777,-0.0373379325215969,-0.259490723472165,0.13385792322992973,0.07265926172135284,1.2408470859790577,0.010062938277066325,-0.008960374042268699,0.0007055835607076767,0.3689967720733436,0.3488036939061368,0.37674289707884107,0.33892202670456156
20,0.16666666666666666,0.9999880046003942,0.9999999999280552,0.5,0.9999999764363462,5.923720049984924e-09,-0.00021708824728270814,7.707762178772834e-13,-0.0002552091938731466,-3.0613362638037565e-09,0.0,4.171153472727619e-07,-0.0051801773365912985,1.1834824954912892e-11,0.39012670568718527,0.38987326710967113,0.3898733678917802,0.39012680634857555,1.1987622359342753,0.951682732960986,0.2338952401666146,0.9644089705394395,0.00038640064294829043,-0.04412863393527214,-0.26070644776186186,-0.11014387903860445,0.03451325321395249,0.736542523400005,0.001927691656408371,-0.002161505083408271,-6.4685570957046544e-06,0.2757728847491859,0.21656813567931144,0.27752710143585535,0.2788865621993789
21,0.175,0.9999855519477062,0.9999999998956269,0.5,0.9999999713917889,7.871016558636223e-09,-0.00023919954326042387,1.1188369189796383e-12,-0.0002943183225549061,-4.252326515741369e-09,0.0,5.27994947964536e-07,-0.005432790343111398,1.56291682797309e-11,0.3901262478377836,0.3898737199077757,0.38987384149575915,0.39012636927393735,1.1978314152526892,0.9517588440812903,0.23770042187258614,0.9642765176942054,-0.001578980277112993,-0.04554338579103466,-0.26094847049850706,-0.15145453504059603,-0.016875885008627023,0.5358035961830293,-0.0040503676905587795,-0.0005583998271696488,-0.0003882869125730534,0.3468234602940329,0.3348570488830929,0.36030676556934255,0.3137587525170644
22,0.18333333333333332,0.9999827418274391,0.9999999998510778,0.5,0.9999999655832212,1.0323677843126569e-08,-0.000262361498841094,1.5971406801782387e-12,-0.0003372144320477052,-5.819704859182402e-09,0.0,6.612157819597017e-07,-0.005684472412241648,2.038278144522621e-11,0.39012576802310656,0.3898741940150467,0.3898743394517443,0.3901259132708276,1.1968779313449385,0.9521162263766808,0.2422461541539738,0.9641031310236422,-0.0009096309364789255,-0.04650590072596249,-0.26142212324062497,-0.1224820352188738,0.05878678725879105,0.7166463199118012,0.0012087035516461996,-0.0016465276078647363,-7.767692658902403e-05,0.38124692009573197,0.37384084384858374,0.39111341326634574,0.34002809509147214
23,0.19166666666666665,0.9999795412553011,0.9999999997907199,0.5,0.999999958938775,1.3381147916163865e-08,-0.0002865701450589231,2.2453009394727642e-12,-0.0003840686565413099,-7.857562592662927e-09,0.0,8.199667403820303e-07,-0.0059351804110578535,2.6278703390536207e-11,0.3901252662992066,0.38987468932449865,0.3898748619283208,0.3901254386700545,1.1957937005608217,0.9521336460355717,0.24628622514654028,0.963871647474864,-0.003097773289195739,-0.0475511453181133,-0.26207010431118627,-0.13055691957597482,0.039963867551995325,0.7179112995251258,0.0011605930487542148,-0.0021502089555604487,-8.293341117399444e-05,0.34254334867014763,0.3366718833374266,0.3675245186114885,0.3150414771845852
24,0.2,0.9999759158265341,0.9999999997099763,0.5,0.9999999513837267,1.7156733780354626e-08,-0.0003118213335616396,3.112450372260249e-12,-0.00043505145202139427,-1.047785464010075e-08,0.0,1.007718264965923e-06,-0.006184871372690896,3.3524371576259484e-11,0.3901247427252,0.3898752057248451,0.38987540909994894,0.39012494581560353,1.1948344039089207,0.9523664136177037,0.25089601861325933,0.9636979297960442,-0.0026459428525182397,-0.048773726792196305,-0.26248890008539444,-0.15177183576535747,0.01836504280936513,0.617749242527249,0.0006423699756724347,-0.0010883853843165398,-0.00017624998870579376,0.34150033451651807,0.33662368844794355,0.36615155526028914,0.3124741304588477
